,GalaxyId,Q11
1095,116422,1
1096,116429,5
1097,116435,5
1098,116455,0
1099,116517,5
1100,116518,5
1101,116524,0
1102,116527,0
1103,116542,5
1104,116551,5
1105,116557,5
1106,116565,0
1107,116582,5
1108,116596,4
1109,116614,0
1110,116620,0
1111,116638,1
1112,116667,0
1113,116669,5
1114,116692,5
1115,116695,0
1116,116719,0
1117,116723,0
1118,116724,1
1119,116751,5
1120,116779,0
1121,116780,0
1122,116794,5
1123,116815,1
1124,116817,0
1125,116832,1
1126,116844,0
1127,116857,5
1128,116873,5
1129,116879,5
1130,116886,0
1131,116896,3
1132,116914,5
1133,116927,0
1134,116946,0
1135,116958,0
1136,116964,1
1137,116979,0
1138,116998,5
1139,117017,5
1140,117045,1
1141,117068,4
1142,117085,1
1143,117090,0
1144,117100,1
1145,117104,5
1146,117135,0
1147,117158,1
1148,117164,0
1149,117177,1
1150,117192,0
1151,117205,5
1152,117206,5
1153,117214,0
1154,117216,0
1155,117217,5
1156,117228,0
1157,117235,5
1158,117240,5
1159,117265,1
1160,117267,5
1161,117268,0
1162,117300,1
1163,117319,5
1164,117361,5
1165,117413,5
1166,117424,0
1167,117440,1
1168,117492,0
1169,117494,1
1170,117503,1
1171,117510,0
1172,117520,0
1173,117528,0
1174,117541,5
1175,117576,0
1176,117587,0
1177,117597,5
1178,117598,5
1179,117605,0
1180,117621,1
1181,117623,0
1182,117627,0
1183,117641,1
1184,117647,0
1185,117674,1
1186,117722,5
1187,117730,1
1188,117743,5
1189,117764,0
1190,117767,0
1191,117775,1
1192,117805,0
1193,117813,0
1194,117833,0
1195,117853,0
1196,117858,5
1197,117895,4
1198,117908,0
1199,117909,5
1200,117915,0
1201,117921,0
1202,117929,4
1203,117934,0
1204,117996,0
1205,118013,1
1206,118015,0
1207,118044,0
1208,118048,5
1209,118063,0
1210,118074,2
1211,118085,0
1212,118119,0
1213,118140,0
1214,118141,0
1215,118150,1
1216,118161,0
1217,118163,0
1218,118184,0
1219,118188,1
1220,118199,0
1221,118223,5
1222,118260,5
1223,118323,1
1224,118337,0
1225,118348,0
1226,118382,5
1227,118409,5
1228,118452,0
1229,118476,1
1230,118493,0
1231,118506,0
1232,118539,1
1233,118590,0
1234,118599,5
1235,118638,5
1236,118644,1
1237,118650,0
1238,118685,0
1239,118700,5
1240,118702,0
1241,118712,1
1242,118714,0
1243,118723,1
1244,118767,5
1245,118777,5
1246,118811,0
1247,118831,0
1248,118856,5
1249,118868,5
1250,118877,2
1251,118893,5
1252,118935,1
1253,118941,0
1254,118944,0
1255,118947,0
1256,118949,0
1257,118971,0
1258,118993,0
1259,119009,1
1260,119010,5
1261,119014,5
1262,119037,0
1263,119045,1
1264,119061,5
1265,119074,5
1266,119147,0
1267,119150,1
1268,119186,0
1269,119229,5
1270,119239,5
1271,119240,5
1272,119249,1
1273,119250,5
1274,119256,0
1275,119262,1
1276,119277,1
1277,119280,0
1278,119314,0
1279,119321,5
1280,119334,0
1281,119358,1
1282,119366,5
1283,119373,0
1284,119383,0
1285,119384,0
1286,119397,5
1287,119398,0
1288,119417,5
1289,119425,1
1290,119454,0
1291,119459,5
1292,119471,5
1293,119498,5
1294,119501,1
1295,119536,5
1296,119537,0
1297,119554,4
1298,119573,1
1299,119579,5
1300,119599,1
1301,119644,5
1302,119666,0
1303,119670,0
1304,119675,1
1305,119691,5
1306,119693,0
1307,119695,0
1308,119699,0
1309,119718,1
1310,119719,0
1311,119720,0
1312,119729,1
1313,119740,5
1314,119743,5
1315,119766,0
1316,119773,1
1317,119774,0
1318,119777,5
1319,119798,0
1320,119816,1
1321,119831,5
1322,119864,5
1323,119876,5
1324,119889,0
1325,119909,5
1326,119910,0
1327,119921,5
1328,119941,5
1329,119967,1
1330,119990,5
1331,120006,0
1332,120027,0
1333,120036,0
1334,120042,1
1335,120051,0
1336,120062,0
1337,120084,0
1338,120107,0
1339,120112,0
1340,120127,1
1341,120158,5
1342,120179,5
1343,120187,1
1344,120191,1
1345,120193,1
1346,120197,2
1347,120201,0
1348,120214,0
1349,120219,5
1350,120223,0
1351,120228,5
1352,120231,4
1353,120250,5
1354,120258,0
1355,120259,5
1356,120260,0
1357,120305,0
1358,120307,1
1359,120314,0
1360,120316,5
1361,120333,1
1362,120337,1
1363,120354,5
1364,120374,5
1365,120383,1
1366,120384,1
1367,120387,0
1368,120426,4
1369,120433,1
1370,120438,5
1371,120440,0
1372,120447,1
1373,120535,0
1374,120548,2
1375,120566,0
1376,120586,5
1377,120629,1
1378,120632,1
1379,120641,0
1380,120648,5
1381,120659,0
1382,120676,5
1383,120697,0
1384,120716,1
1385,120763,0
1386,120774,0
1387,120776,5
1388,120782,0
1389,120847,5
1390,120858,0
1391,120868,5
1392,120891,0
1393,120915,5
1394,120918,0
1395,120923,1
1396,120925,5
1397,120941,5
1398,120998,1
1399,121006,2
1400,121008,1
1401,121016,0
1402,121031,1
1403,121044,0
1404,121048,1
1405,121059,0
1406,121067,3
1407,121068,5
1408,121085,3
1409,121088,5
1410,121128,5
1411,121129,0
1412,121133,1
1413,121147,0
1414,121164,1
1415,121167,5
1416,121177,5
1417,121178,0
1418,121184,1
1419,121190,0
1420,121195,5
1421,121196,1
1422,121250,0
1423,121257,5
1424,121262,1
1425,121267,5
1426,121272,5
1427,121276,5
1428,121287,0
1429,121319,5
1430,121346,5
1431,121371,5
1432,121378,4
1433,121394,1
1434,121410,5
1435,121413,0
1436,121438,1
1437,121459,0
1438,121462,0
1439,121473,0
1440,121527,0
1441,121538,5
1442,121552,5
1443,121558,1
1444,121567,0
1445,121577,0
1446,121590,0
1447,121592,5
1448,121611,0
1449,121621,5
1450,121625,0
1451,121637,5
1452,121645,0
1453,121670,1
1454,121694,5
1455,121705,0
1456,121713,1
1457,121727,5
1458,121746,1
1459,121768,1
1460,121769,5
1461,121774,1
1462,121801,0
1463,121811,0
1464,121831,0
1465,121835,0
1466,121875,0
1467,121899,0
1468,121902,5
1469,121916,5
1470,121944,5
1471,121946,0
1472,121960,0
1473,121973,1
1474,122003,5
1475,122020,0
1476,122042,5
1477,122052,5
1478,122068,5
1479,122073,0
1480,122093,1
1481,122099,5
1482,122109,1
1483,122131,5
1484,122152,0
1485,122158,4
1486,122176,5
1487,122214,0
1488,122221,5
1489,122225,1
1490,122226,1
1491,122240,1
1492,122245,5
1493,122265,0
1494,122278,1
1495,122292,0
1496,122293,1
1497,122294,5
1498,122295,1
1499,122296,5
1500,122298,0
1501,122307,3
1502,122362,5
1503,122371,0
1504,122402,0
1505,122415,1
1506,122444,5
1507,122445,1
1508,122469,0
1509,122477,1
1510,122479,1
1511,122525,5
1512,122527,5
1513,122566,5
1514,122601,5
1515,122608,0
1516,122634,0
1517,122654,1
1518,122672,0
1519,122674,1
1520,122694,0
1521,122705,0
1522,122715,5
1523,122717,0
1524,122721,1
1525,122753,5
1526,122754,0
1527,122804,5
1528,122818,1
1529,122832,0
1530,122855,0
1531,122870,5
1532,122877,0
1533,122907,1
1534,122909,0
1535,122933,5
1536,122946,4
1537,122960,1
1538,122965,0
1539,122995,1
1540,123024,5
1541,123036,2
1542,123039,0
1543,123059,4
1544,123067,0
1545,123093,1
1546,123103,5
1547,123118,0
1548,123133,1
1549,123139,0
1550,123141,0
1551,123156,5
1552,123173,1
1553,123192,5
1554,123199,5
1555,123200,5
1556,123203,1
1557,123204,0
1558,123205,5
1559,123207,1
1560,123243,0
1561,123282,0
1562,123294,1
1563,123308,0
1564,123310,0
1565,123337,5
1566,123344,0
1567,123349,5
1568,123381,5
1569,123382,5
1570,123383,0
1571,123387,0
1572,123411,0
1573,123412,0
1574,123416,0
1575,123420,1
1576,123433,0
1577,123440,0
1578,123470,1
1579,123475,0
1580,123486,1
1581,123498,5
1582,123517,0
1583,123540,1
1584,123564,5
1585,123582,0
1586,123628,1
1587,123647,0
1588,123648,5
1589,123670,0
1590,123678,5
1591,123679,0
1592,123692,1
1593,123694,5
1594,123695,0
1595,123700,5
1596,123713,0
1597,123750,2
1598,123770,0
1599,123772,0
1600,123792,0
1601,123810,5
1602,123811,0
1603,123858,5
1604,123871,1
1605,123878,3
1606,123897,0
1607,123906,0
1608,123933,1
1609,123938,5
1610,123980,0
1611,123981,5
1612,124019,5
1613,124022,0
1614,124050,1
1615,124057,5
1616,124059,1
1617,124070,5
1618,124076,0
1619,124079,0
1620,124175,2
1621,124200,1
1622,124206,1
1623,124208,0
1624,124210,0
1625,124214,5
1626,124265,1
1627,124273,0
1628,124299,0
1629,124305,4
1630,124307,0
1631,124315,5
1632,124337,2
1633,124342,1
1634,124375,0
1635,124424,1
1636,124425,1
1637,124434,0
1638,124443,2
1639,124455,5
1640,124472,0
1641,124477,0
1642,124483,4
1643,124491,0
1644,124494,5
1645,124499,5
1646,124516,0
1647,124519,0
1648,124548,5
1649,124549,5
1650,124578,0
1651,124625,5
1652,124641,5
1653,124648,0
1654,124649,0
1655,124650,0
1656,124679,1
1657,124694,5
1658,124714,3
1659,124723,0
1660,124733,5
1661,124770,0
1662,124782,5
1663,124816,5
1664,124824,5
1665,124854,0
1666,124862,0
1667,124877,1
1668,124882,1
1669,124908,0
1670,124943,0
1671,124970,0
1672,124977,0
1673,124981,5
1674,124991,0
1675,124994,5
1676,125006,0
1677,125011,0
1678,125040,5
1679,125063,1
1680,125108,0
1681,125118,0
1682,125119,0
1683,125123,0
1684,125129,0
1685,125151,3
1686,125158,0
1687,125188,0
1688,125199,0
1689,125209,0
1690,125277,0
1691,125304,0
1692,125327,1
1693,125328,0
1694,125352,5
1695,125358,0
1696,125393,0
1697,125422,0
1698,125439,5
1699,125460,1
1700,125475,0
1701,125507,1
1702,125525,0
1703,125537,0
1704,125576,0
1705,125577,0
1706,125597,0
1707,125616,0
1708,125620,0
1709,125627,0
1710,125664,1
1711,125667,5
1712,125672,0
1713,125675,0
1714,125678,2
1715,125683,0
1716,125686,0
1717,125687,1
1718,125719,2
1719,125739,0
1720,125740,1
1721,125746,0
1722,125755,1
1723,125756,0
1724,125760,0
1725,125770,1
1726,125787,0
1727,125797,1
1728,125798,0
1729,125828,1
1730,125860,5
1731,125861,5
1732,125912,0
1733,125934,1
1734,125948,1
1735,125960,1
1736,125973,5
1737,125975,0
1738,125983,0
1739,126041,5
1740,126050,5
1741,126077,1
1742,126085,1
1743,126088,5
1744,126131,5
1745,126132,5
1746,126143,0
1747,126151,1
1748,126153,5
1749,126154,5
1750,126202,1
1751,126234,0
1752,126256,0
1753,126260,1
1754,126265,1
1755,126279,1
1756,126282,0
1757,126304,5
1758,126321,1
1759,126338,0
1760,126364,1
1761,126382,0
1762,126386,5
1763,126391,0
1764,126406,1
1765,126427,5
1766,126435,5
1767,126438,0
1768,126459,1
1769,126471,5
1770,126475,0
1771,126486,5
1772,126502,0
1773,126510,0
1774,126540,0
1775,126547,1
1776,126549,5
1777,126581,5
1778,126625,0
1779,126638,0
1780,126643,0
1781,126649,5
1782,126656,1
1783,126663,5
1784,126694,0
1785,126696,0
1786,126719,0
1787,126740,0
1788,126759,5
1789,126760,0
1790,126764,5
1791,126783,0
1792,126800,5
1793,126804,5
1794,126827,0
1795,126841,5
1796,126845,5
1797,126847,0
1798,126856,5
1799,126857,0
1800,126864,5
1801,126885,1
1802,126923,1
1803,126929,5
1804,126961,0
1805,127027,0
1806,127031,0
1807,127052,0
1808,127057,0
1809,127059,0
1810,127082,0
1811,127163,5
1812,127197,1
1813,127210,1
1814,127231,1
1815,127297,0
1816,127317,0
1817,127333,5
1818,127354,5
1819,127360,5
1820,127368,0
1821,127380,0
1822,127382,1
1823,127386,1
1824,127417,1
1825,127418,5
1826,127423,5
1827,127441,1
1828,127444,5
1829,127458,0
1830,127465,0
1831,127467,0
1832,127487,5
1833,127494,1
1834,127498,4
1835,127502,5
1836,127511,1
1837,127517,1
1838,127530,5
1839,127546,0
1840,127552,0
1841,127566,5
1842,127574,1
1843,127590,1
1844,127627,0
1845,127630,5
1846,127667,1
1847,127669,1
1848,127687,0
1849,127698,5
1850,127730,5
1851,127783,5
1852,127788,0
1853,127793,0
1854,127795,1
1855,127817,0
1856,127857,0
1857,127872,0
1858,127887,0
1859,127897,5
1860,127901,1
1861,127918,0
1862,127934,0
1863,127935,1
1864,127937,3
1865,127950,5
1866,127951,5
1867,127970,1
1868,128004,1
1869,128027,5
1870,128031,5
1871,128068,0
