,GalaxyId,Q2
688,110139,1
689,110149,1
690,110178,1
691,110195,1
692,110217,1
693,110250,0
694,110285,1
695,110306,1
696,110313,1
697,110339,1
698,110348,0
699,110349,1
700,110364,1
701,110370,1
702,110375,1
703,110384,1
704,110388,1
705,110389,1
706,110404,1
707,110411,1
708,110429,0
709,110465,1
710,110466,0
711,110480,1
712,110521,0
713,110528,1
714,110538,1
715,110566,1
716,110596,1
717,110619,1
718,110633,1
719,110636,1
720,110676,1
721,110678,0
722,110695,1
723,110707,1
724,110710,1
725,110713,1
726,110719,1
727,110746,1
728,110763,1
729,110789,1
730,110805,1
731,110808,0
732,110821,1
733,110837,1
734,110844,1
735,110858,0
736,110887,1
737,110923,1
738,110964,1
739,110966,1
740,111022,1
741,111038,1
742,111121,1
743,111123,1
744,111125,0
745,111141,1
746,111142,1
747,111149,1
748,111175,1
749,111182,1
750,111207,1
751,111223,1
752,111240,1
753,111245,1
754,111259,1
755,111266,1
756,111274,1
757,111286,1
758,111298,1
759,111302,1
760,111305,1
761,111312,1
762,111383,1
763,111398,1
764,111399,1
765,111411,1
766,111417,1
767,111428,0
768,111481,1
769,111484,0
770,111491,0
771,111499,0
772,111514,1
773,111534,1
774,111552,1
775,111553,1
776,111597,1
777,111615,1
778,111622,1
779,111658,1
780,111660,0
781,111667,1
782,111681,1
783,111715,1
784,111716,1
785,111725,1
786,111727,1
787,111743,1
788,111753,1
789,111770,1
790,111775,0
791,111791,1
792,111792,1
793,111793,1
794,111799,1
795,111804,1
796,111834,0
797,111839,1
798,111858,0
799,111879,1
800,111882,1
801,111883,1
802,111910,1
803,111924,1
804,111937,1
805,111979,1
806,111980,1
807,112016,0
808,112017,1
809,112034,0
810,112072,1
811,112119,0
812,112122,1
813,112125,1
814,112135,1
815,112148,1
816,112167,1
817,112177,1
818,112188,1
819,112196,1
820,112229,1
821,112245,1
822,112254,1
823,112259,1
824,112263,0
825,112282,1
826,112311,1
827,112314,1
828,112345,0
829,112359,1
830,112404,1
831,112420,1
832,112438,0
833,112444,1
834,112479,1
835,112512,1
836,112518,1
837,112527,1
838,112536,1
839,112538,1
840,112574,1
841,112586,0
842,112592,1
843,112623,1
844,112627,1
845,112628,1
846,112665,1
847,112674,1
848,112678,1
849,112698,1
850,112700,1
851,112726,1
852,112764,1
853,112769,1
854,112814,1
855,112819,0
856,112824,1
857,112826,0
858,112835,1
859,112841,1
860,112843,1
861,112846,1
862,112873,0
863,112918,1
864,112964,1
865,112965,1
866,112988,1
867,112997,1
868,113072,1
869,113102,1
870,113118,1
871,113142,1
872,113149,1
873,113166,1
874,113168,0
875,113196,1
876,113267,1
877,113271,1
878,113279,1
879,113284,1
880,113289,1
881,113303,1
882,113305,1
883,113317,1
884,113322,1
885,113373,0
886,113394,1
887,113402,1
888,113417,1
889,113418,1
890,113420,1
891,113436,0
892,113444,1
893,113452,1
894,113457,1
895,113470,0
896,113475,1
897,113477,1
898,113483,1
899,113509,1
900,113510,1
901,113512,0
902,113516,1
903,113518,1
904,113539,1
905,113553,1
906,113556,1
907,113566,0
908,113567,1
909,113608,1
910,113609,1
911,113617,1
912,113622,1
913,113641,1
914,113655,1
915,113672,1
916,113692,1
917,113746,1
918,113761,0
919,113766,1
920,113779,1
921,113813,1
922,113823,1
923,113828,1
924,113845,1
925,113857,1
926,113858,0
927,113903,1
928,113913,1
929,113940,1
930,113944,0
931,113951,1
932,113965,1
933,113971,1
934,113975,1
935,113987,1
936,113992,1
937,113999,1
938,114000,1
939,114026,1
940,114029,1
941,114046,1
942,114059,1
943,114080,1
944,114117,1
945,114173,1
946,114190,0
947,114191,1
948,114207,1
949,114236,0
950,114240,1
951,114256,1
952,114271,1
953,114289,1
954,114294,0
955,114305,1
956,114319,1
957,114329,1
958,114337,1
959,114354,1
960,114433,1
961,114435,0
962,114457,1
963,114462,1
964,114464,1
965,114502,1
966,114517,1
967,114550,1
968,114570,1
969,114586,1
970,114587,1
971,114588,1
972,114600,1
973,114602,1
974,114620,1
975,114642,0
976,114650,1
977,114654,1
978,114658,1
979,114682,1
980,114688,1
981,114695,1
982,114696,1
983,114741,1
984,114772,1
985,114815,1
986,114863,1
987,114893,1
988,114896,1
989,114898,1
990,114957,1
991,114965,1
992,114966,1
993,114993,1
994,115031,1
995,115033,1
996,115042,1
997,115051,1
998,115073,1
999,115091,1
1000,115094,0
1001,115102,1
1002,115106,0
1003,115109,0
1004,115114,0
1005,115126,1
1006,115132,1
1007,115143,1
1008,115163,1
1009,115191,1
1010,115235,0
1011,115247,1
1012,115255,1
1013,115272,1
1014,115275,1
1015,115299,1
1016,115304,1
1017,115314,1
1018,115330,1
1019,115339,1
1020,115357,1
1021,115368,1
1022,115384,0
1023,115385,1
1024,115389,1
1025,115390,1
1026,115399,1
1027,115402,0
1028,115426,1
1029,115430,0
1030,115449,1
1031,115450,0
1032,115490,1
1033,115506,1
1034,115515,1
1035,115525,1
1036,115526,1
1037,115535,1
1038,115541,0
1039,115545,1
1040,115560,1
1041,115571,1
1042,115587,1
1043,115597,1
1044,115617,1
1045,115659,1
1046,115662,0
1047,115675,1
1048,115716,1
1049,115718,1
1050,115736,0
1051,115753,0
1052,115766,1
1053,115777,1
1054,115787,1
1055,115815,1
1056,115818,0
1057,115824,1
1058,115838,1
1059,115840,1
1060,115845,1
1061,115854,1
1062,115858,0
1063,115869,1
1064,115870,1
1065,115883,0
1066,115886,1
1067,115891,1
1068,115905,1
1069,115918,1
1070,115938,1
1071,115942,1
1072,115953,1
1073,116011,1
1074,116043,1
1075,116044,1
1076,116045,1
1077,116061,1
1078,116064,0
1079,116118,1
1080,116140,1
1081,116195,1
1082,116201,0
1083,116208,1
1084,116210,1
1085,116214,1
1086,116228,1
1087,116239,0
1088,116249,1
1089,116265,1
1090,116291,1
1091,116306,1
1092,116328,1
1093,116386,1
1094,116417,1
1095,116422,1
1096,116429,1
1097,116435,1
1098,116455,0
1099,116517,1
1100,116518,1
1101,116524,0
1102,116527,1
1103,116542,1
1104,116551,1
1105,116557,1
1106,116565,1
1107,116582,1
1108,116596,1
1109,116614,1
1110,116620,1
1111,116638,1
1112,116667,0
1113,116669,1
1114,116692,1
1115,116695,0
1116,116719,1
1117,116723,1
1118,116724,1
1119,116751,1
1120,116779,0
1121,116780,1
1122,116794,1
1123,116815,1
1124,116817,1
1125,116832,1
1126,116844,1
1127,116857,1
1128,116873,1
1129,116879,1
1130,116886,0
1131,116896,1
1132,116914,1
1133,116927,1
1134,116946,0
1135,116958,1
1136,116964,1
1137,116979,0
1138,116998,1
1139,117017,1
1140,117045,1
1141,117068,1
1142,117085,1
1143,117090,1
1144,117100,1
1145,117104,1
1146,117135,1
1147,117158,1
1148,117164,1
1149,117177,1
1150,117192,1
1151,117205,1
1152,117206,1
1153,117214,1
1154,117216,1
1155,117217,1
1156,117228,1
1157,117235,1
1158,117240,1
1159,117265,1
1160,117267,1
1161,117268,0
1162,117300,1
1163,117319,0
1164,117361,1
1165,117413,1
1166,117424,1
1167,117440,1
1168,117492,0
1169,117494,1
1170,117503,1
1171,117510,1
1172,117520,0
1173,117528,1
1174,117541,1
1175,117576,1
1176,117587,1
1177,117597,0
1178,117598,1
1179,117605,1
1180,117621,1
1181,117623,1
1182,117627,1
1183,117641,1
1184,117647,0
1185,117674,1
1186,117722,1
1187,117730,1
1188,117743,0
1189,117764,1
1190,117767,1
1191,117775,1
1192,117805,1
1193,117813,1
1194,117833,1
1195,117853,1
1196,117858,1
1197,117895,1
1198,117908,1
1199,117909,1
1200,117915,0
1201,117921,1
1202,117929,0
1203,117934,1
1204,117996,1
1205,118013,1
1206,118015,1
1207,118044,1
1208,118048,0
1209,118063,1
1210,118074,1
1211,118085,1
1212,118119,1
1213,118140,0
1214,118141,1
1215,118150,1
1216,118161,1
1217,118163,1
1218,118184,0
1219,118188,1
1220,118199,1
1221,118223,0
1222,118260,1
1223,118323,1
1224,118337,0
1225,118348,0
1226,118382,1
1227,118409,1
1228,118452,1
1229,118476,1
1230,118493,1
1231,118506,0
1232,118539,1
1233,118590,1
1234,118599,1
1235,118638,1
1236,118644,0
1237,118650,0
1238,118685,1
1239,118700,0
1240,118702,1
1241,118712,1
1242,118714,0
1243,118723,1
1244,118767,1
1245,118777,1
1246,118811,1
1247,118831,1
1248,118856,1
1249,118868,1
1250,118877,1
1251,118893,1
1252,118935,1
1253,118941,0
1254,118944,0
1255,118947,1
1256,118949,1
1257,118971,1
1258,118993,1
1259,119009,1
1260,119010,1
1261,119014,1
1262,119037,0
1263,119045,1
1264,119061,1
1265,119074,1
1266,119147,1
1267,119150,1
1268,119186,1
1269,119229,1
1270,119239,1
1271,119240,1
1272,119249,1
1273,119250,1
1274,119256,1
1275,119262,1
1276,119277,1
1277,119280,1
1278,119314,1
1279,119321,1
1280,119334,1
1281,119358,1
1282,119366,1
1283,119373,1
1284,119383,0
1285,119384,0
1286,119397,0
1287,119398,1
1288,119417,1
1289,119425,1
1290,119454,0
1291,119459,1
1292,119471,1
1293,119498,0
1294,119501,1
1295,119536,1
1296,119537,1
1297,119554,1
1298,119573,1
1299,119579,1
1300,119599,1
1301,119644,1
1302,119666,0
1303,119670,1
1304,119675,1
1305,119691,1
1306,119693,1
1307,119695,0
1308,119699,1
1309,119718,1
1310,119719,1
1311,119720,0
1312,119729,1
1313,119740,1
1314,119743,1
1315,119766,1
1316,119773,1
1317,119774,1
1318,119777,1
1319,119798,1
1320,119816,1
1321,119831,0
1322,119864,1
1323,119876,1
1324,119889,1
1325,119909,1
1326,119910,0
1327,119921,1
1328,119941,1
1329,119967,0
1330,119990,1
1331,120006,0
1332,120027,1
1333,120036,1
1334,120042,1
1335,120051,1
1336,120062,1
1337,120084,1
1338,120107,0
1339,120112,1
1340,120127,1
1341,120158,1
1342,120179,1
1343,120187,1
1344,120191,1
1345,120193,1
1346,120197,1
1347,120201,1
1348,120214,1
1349,120219,1
1350,120223,1
1351,120228,1
1352,120231,1
1353,120250,1
1354,120258,1
1355,120259,0
1356,120260,0
1357,120305,1
1358,120307,1
1359,120314,0
1360,120316,1
1361,120333,0
1362,120337,1
1363,120354,1
1364,120374,1
1365,120383,1
1366,120384,1
1367,120387,1
1368,120426,1
1369,120433,1
1370,120438,1
1371,120440,0
1372,120447,1
1373,120535,0
1374,120548,1
1375,120566,0
1376,120586,0
1377,120629,1
1378,120632,1
1379,120641,1
1380,120648,1
1381,120659,1
1382,120676,1
1383,120697,1
1384,120716,1
1385,120763,1
1386,120774,1
1387,120776,1
1388,120782,1
1389,120847,1
1390,120858,1
1391,120868,1
1392,120891,1
1393,120915,1
1394,120918,1
1395,120923,1
1396,120925,1
1397,120941,1
1398,120998,1
1399,121006,1
1400,121008,1
1401,121016,0
1402,121031,1
1403,121044,1
1404,121048,1
1405,121059,1
1406,121067,1
1407,121068,1
1408,121085,1
1409,121088,1
1410,121128,1
1411,121129,1
1412,121133,1
1413,121147,0
1414,121164,1
1415,121167,0
1416,121177,0
1417,121178,1
1418,121184,1
1419,121190,1
1420,121195,1
1421,121196,0
1422,121250,1
1423,121257,1
1424,121262,1
1425,121267,1
1426,121272,1
1427,121276,1
1428,121287,1
1429,121319,1
1430,121346,1
1431,121371,1
1432,121378,0
1433,121394,1
1434,121410,1
1435,121413,1
1436,121438,1
1437,121459,1
1438,121462,1
1439,121473,1
1440,121527,0
1441,121538,1
1442,121552,1
1443,121558,1
1444,121567,1
1445,121577,1
1446,121590,1
1447,121592,1
1448,121611,1
1449,121621,1
1450,121625,1
1451,121637,1
1452,121645,1
1453,121670,1
1454,121694,1
1455,121705,1
1456,121713,1
1457,121727,1
1458,121746,1
1459,121768,1
1460,121769,1
1461,121774,1
1462,121801,1
1463,121811,1
1464,121831,1
1465,121835,1
1466,121875,1
1467,121899,1
1468,121902,1
1469,121916,0
1470,121944,1
1471,121946,1
1472,121960,1
1473,121973,1
1474,122003,1
1475,122020,1
1476,122042,1
1477,122052,1
1478,122068,1
1479,122073,1
1480,122093,1
1481,122099,0
1482,122109,1
1483,122131,1
1484,122152,0
1485,122158,1
1486,122176,1
1487,122214,0
1488,122221,1
1489,122225,1
1490,122226,1
1491,122240,1
1492,122245,0
1493,122265,1
1494,122278,1
1495,122292,1
1496,122293,1
1497,122294,1
1498,122295,0
1499,122296,1
1500,122298,1
1501,122307,1
1502,122362,1
1503,122371,1
1504,122402,0
1505,122415,0
1506,122444,1
1507,122445,1
1508,122469,1
1509,122477,1
1510,122479,1
1511,122525,1
1512,122527,1
1513,122566,1
1514,122601,1
1515,122608,1
1516,122634,0
1517,122654,1
1518,122672,1
1519,122674,1
1520,122694,1
1521,122705,1
1522,122715,1
1523,122717,1
1524,122721,1
1525,122753,1
1526,122754,0
1527,122804,1
1528,122818,1
1529,122832,0
1530,122855,1
1531,122870,1
1532,122877,0
1533,122907,1
1534,122909,1
1535,122933,1
1536,122946,1
1537,122960,0
1538,122965,1
1539,122995,1
1540,123024,1
1541,123036,1
1542,123039,0
1543,123059,1
1544,123067,1
1545,123093,1
1546,123103,1
1547,123118,1
1548,123133,1
1549,123139,1
1550,123141,1
1551,123156,1
1552,123173,1
1553,123192,1
1554,123199,0
1555,123200,1
1556,123203,1
1557,123204,1
1558,123205,1
1559,123207,1
1560,123243,1
1561,123282,1
1562,123294,1
1563,123308,1
1564,123310,0
1565,123337,1
1566,123344,1
1567,123349,1
1568,123381,1
1569,123382,1
1570,123383,1
1571,123387,1
1572,123411,1
1573,123412,1
1574,123416,1
1575,123420,1
1576,123433,1
1577,123440,1
1578,123470,1
1579,123475,0
1580,123486,1
1581,123498,1
1582,123517,1
1583,123540,1
1584,123564,1
1585,123582,0
1586,123628,1
1587,123647,0
1588,123648,1
1589,123670,0
1590,123678,1
1591,123679,1
1592,123692,0
1593,123694,1
1594,123695,0
1595,123700,1
1596,123713,1
1597,123750,1
1598,123770,1
1599,123772,1
1600,123792,1
1601,123810,1
1602,123811,1
1603,123858,1
1604,123871,1
1605,123878,1
1606,123897,1
1607,123906,1
1608,123933,1
1609,123938,1
1610,123980,1
1611,123981,1
1612,124019,1
1613,124022,0
1614,124050,1
1615,124057,1
1616,124059,1
1617,124070,1
1618,124076,1
1619,124079,0
1620,124175,1
1621,124200,1
1622,124206,1
1623,124208,1
1624,124210,1
1625,124214,1
1626,124265,1
1627,124273,1
1628,124299,0
1629,124305,1
1630,124307,0
1631,124315,1
1632,124337,1
1633,124342,1
1634,124375,0
1635,124424,1
1636,124425,0
1637,124434,1
1638,124443,1
1639,124455,1
1640,124472,1
1641,124477,1
1642,124483,1
1643,124491,1
1644,124494,1
1645,124499,1
1646,124516,0
1647,124519,1
1648,124548,1
1649,124549,1
1650,124578,1
1651,124625,0
1652,124641,0
1653,124648,1
1654,124649,1
1655,124650,0
1656,124679,1
1657,124694,1
1658,124714,1
1659,124723,1
1660,124733,1
1661,124770,0
1662,124782,1
1663,124816,1
1664,124824,1
1665,124854,1
1666,124862,1
1667,124877,1
1668,124882,1
1669,124908,1
1670,124943,1
1671,124970,0
1672,124977,1
1673,124981,1
1674,124991,0
1675,124994,1
1676,125006,1
1677,125011,1
1678,125040,1
1679,125063,1
1680,125108,1
1681,125118,1
1682,125119,1
1683,125123,1
1684,125129,0
1685,125151,1
1686,125158,1
1687,125188,1
1688,125199,1
1689,125209,1
1690,125277,1
1691,125304,1
1692,125327,1
1693,125328,1
1694,125352,1
1695,125358,1
1696,125393,1
1697,125422,0
1698,125439,1
1699,125460,1
1700,125475,1
1701,125507,1
1702,125525,1
1703,125537,1
1704,125576,1
1705,125577,0
1706,125597,1
1707,125616,1
1708,125620,1
1709,125627,1
1710,125664,1
1711,125667,0
1712,125672,0
1713,125675,1
1714,125678,1
1715,125683,1
1716,125686,1
1717,125687,1
1718,125719,1
1719,125739,1
1720,125740,1
1721,125746,1
1722,125755,1
1723,125756,0
1724,125760,0
1725,125770,1
1726,125787,1
1727,125797,1
1728,125798,1
1729,125828,1
1730,125860,1
1731,125861,0
1732,125912,0
1733,125934,0
1734,125948,1
1735,125960,1
1736,125973,1
1737,125975,1
1738,125983,1
1739,126041,1
1740,126050,0
1741,126077,1
1742,126085,1
1743,126088,1
1744,126131,1
1745,126132,0
1746,126143,0
1747,126151,1
1748,126153,1
1749,126154,1
1750,126202,1
1751,126234,1
1752,126256,1
1753,126260,1
1754,126265,1
1755,126279,1
1756,126282,1
1757,126304,1
1758,126321,1
1759,126338,1
1760,126364,1
1761,126382,1
1762,126386,1
1763,126391,1
1764,126406,1
1765,126427,1
1766,126435,1
1767,126438,0
1768,126459,1
1769,126471,1
1770,126475,1
1771,126486,1
1772,126502,1
1773,126510,1
1774,126540,1
1775,126547,1
1776,126549,1
1777,126581,1
1778,126625,1
1779,126638,1
1780,126643,1
1781,126649,1
1782,126656,1
1783,126663,0
1784,126694,1
1785,126696,1
1786,126719,1
1787,126740,1
1788,126759,1
1789,126760,1
1790,126764,1
1791,126783,0
1792,126800,1
1793,126804,1
1794,126827,0
1795,126841,1
1796,126845,1
1797,126847,1
1798,126856,1
1799,126857,0
1800,126864,1
1801,126885,1
1802,126923,1
1803,126929,1
1804,126961,1
1805,127027,1
1806,127031,1
1807,127052,1
1808,127057,1
1809,127059,1
1810,127082,1
1811,127163,1
1812,127197,0
1813,127210,1
1814,127231,1
1815,127297,1
1816,127317,1
1817,127333,1
1818,127354,1
1819,127360,1
1820,127368,1
1821,127380,0
1822,127382,1
1823,127386,1
1824,127417,1
1825,127418,1
1826,127423,1
1827,127441,1
1828,127444,1
1829,127458,1
1830,127465,1
1831,127467,1
1832,127487,1
1833,127494,1
1834,127498,1
1835,127502,1
1836,127511,1
1837,127517,1
1838,127530,1
1839,127546,1
1840,127552,1
1841,127566,1
1842,127574,1
1843,127590,1
1844,127627,0
1845,127630,1
1846,127667,1
1847,127669,1
1848,127687,1
1849,127698,1
1850,127730,1
1851,127783,1
1852,127788,1
1853,127793,1
1854,127795,1
1855,127817,1
1856,127857,1
1857,127872,1
1858,127887,1
1859,127897,1
1860,127901,1
1861,127918,0
1862,127934,0
1863,127935,0
1864,127937,0
1865,127950,1
1866,127951,1
1867,127970,1
1868,128004,1
1869,128027,1
1870,128031,1
1871,128068,1
